Column1;Column1192;Column1193;Column1202;Column1203;Column1212;Column1213;Column1222;Column1223;Column1232;Column1233;Column1242;Column1243;Column1252;Column1253;Column1262;Column1263;Column1272;Column1273;Column1282;Column1283;Column1292;Column1293;Column1302;Column1303;Column132;Column133
1680031325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680031925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680032525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680033125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680033725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680034325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680034925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680035525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680036125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680036725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680037325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680037925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680038525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680039125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46728;;;;
1680039725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46743;;;;
1680040325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46758;;;;
1680040925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46773;;;;
1680041525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46788;;;;
1680042125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46803;;;;
1680042725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46818;;;;
1680043325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46833;;;;
1680043925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46848;;;;
1680044525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46863;;;;
1680045125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46878;;;;
1680045725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46893;;;;
1680046325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46908;;;;
1680046925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46923;;;;
1680047525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46938;;;;
1680048125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46953;;;;
1680048725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46979;;;;
1680049325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46979;;;;
1680049925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46979;;;;
1680050525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46979;;;;
1680051125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46979;;;;
1680051725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46979;;;;
1680052325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46983;;;;
1680052925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46983;;;;
1680053525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46983;;;;
1680054125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46983;;;;
1680054725;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46983;;;;
1680055325;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;46983;;;;
1680055925;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47002;;;;
1680056525;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47084;;;;
1680057125;8192;564;4096;1193;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47166;;;;
1680057725;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47248;;;;
1680058325;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47330;;;;
1680058925;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47337;;;;
1680059525;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47344;;;;
1680060125;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47351;;;;
1680060725;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47358;;;;
1680061325;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47365;;;;
1680061925;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47372;;;;
1680062525;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47379;;;;
1680063125;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47386;;;;
1680063725;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47393;;;;
1680064325;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47400;;;;
1680064925;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47407;;;;
1680065525;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47414;;;;
1680066125;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47421;;;;
1680066725;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47428;;;;
1680067325;8192;564;4096;1140;2048;765;1024;2336;512;1408;256;2336;192;;;;;;;;32;47435;;;;
1680067925;8192;564;4096;1140;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47442;;;;
1680068525;8192;564;4096;1140;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47449;;;;
1680069125;8192;564;4096;1140;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47456;;;;
1680069725;8192;564;4096;1140;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47463;;;;
1680070325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47470;;;;
1680070925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47477;;;;
1680071525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47484;;;;
1680072125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47491;;;;
1680072725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47498;;;;
1680073325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47505;;;;
1680073925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47512;;;;
1680074525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47519;;;;
1680075125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47526;;;;
1680075725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47533;;;;
1680076325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47540;;;;
1680076925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47547;;;;
1680077525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47554;;;;
1680078125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47561;;;;
1680078725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47568;;;;
1680079325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47575;;;;
1680079925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47582;;;;
1680080525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47589;;;;
1680081125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47596;;;;
1680081725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47603;;;;
1680082325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47610;;;;
1680082925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47617;;;;
1680083525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47624;;;;
1680084125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47631;;;;
1680084725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47638;;;;
1680085325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47645;;;;
1680085925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47652;;;;
1680086525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47659;;;;
1680087125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47666;;;;
1680087725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47673;;;;
1680088325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47680;;;;
1680088925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47687;;;;
1680089525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47694;;;;
1680090125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47701;;;;
1680090725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47708;;;;
1680091325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47715;;;;
1680091925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47722;;;;
1680092525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47729;;;;
1680093125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47736;;;;
1680093725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47743;;;;
1680094325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47750;;;;
1680094925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47757;;;;
1680095525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47764;;;;
1680096125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47771;;;;
1680096725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47778;;;;
1680097325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47785;;;;
1680097925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47792;;;;
1680098525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47799;;;;
1680099125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47806;;;;
1680099725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47813;;;;
1680100325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47820;;;;
1680100925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47827;;;;
1680101525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47834;;;;
1680102125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47841;;;;
1680102725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47848;;;;
1680103325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47855;;;;
1680103925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47862;;;;
1680104525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680105125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680105725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680106325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680106925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680107525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680108125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680108725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680109325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680109925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680110525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680111125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680111725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680112325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680112925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680113525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680114125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680114725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680115325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680115925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680116525;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680117125;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680117725;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680118325;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680118925;8192;564;4096;1167;2048;770;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680119525;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680120125;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680120725;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680121325;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680121925;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680122525;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680123125;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680123725;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680124325;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680124925;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47881;;;;
1680125525;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47892;;;;
1680126125;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47892;;;;
1680126725;8192;564;4096;1167;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47892;;;;
1680127325;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47892;;;;
1680127925;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47892;;;;
1680128525;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47892;;;;
1680129125;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47933;;;;
1680129725;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47962;;;;
1680130325;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;47991;;;;
1680130925;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48020;;;;
1680131525;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48049;;;;
1680132125;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48078;;;;
1680132725;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48107;;;;
1680133325;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48136;;;;
1680133925;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48165;;;;
1680134525;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48194;;;;
1680135125;8192;564;4096;1223;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48223;;;;
1680135725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48252;;;;
1680136325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48281;;;;
1680136925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48310;;;;
1680137525;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48339;;;;
1680138125;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48492;;;;
1680138725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48492;;;;
1680139325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48492;;;;
1680139925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48492;;;;
1680140525;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48494;;;;
1680141125;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48496;;;;
1680141725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48498;;;;
1680142325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48500;;;;
1680142925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48502;;;;
1680143525;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48504;;;;
1680144125;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48506;;;;
1680144725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48508;;;;
1680145325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48510;;;;
1680145925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48512;;;;
1680146525;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48514;;;;
1680147125;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48516;;;;
1680147725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48518;;;;
1680148325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48520;;;;
1680148925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48534;;;;
1680149525;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48534;;;;
1680150125;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48534;;;;
1680150725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48534;;;;
1680151325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48534;;;;
1680151925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48534;;;;
1680152525;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680153125;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680153725;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680154325;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680154925;8192;564;4096;1420;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680155525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680156125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680156725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48549;;;;
1680157325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48553;;;;
1680157925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48555;;;;
1680158525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48557;;;;
1680159125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48559;;;;
1680159725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48561;;;;
1680160325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48563;;;;
1680160925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48565;;;;
1680161525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48567;;;;
1680162125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48569;;;;
1680162725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48571;;;;
1680163325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48573;;;;
1680163925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48575;;;;
1680164525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48577;;;;
1680165125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48579;;;;
1680165725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48581;;;;
1680166325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48583;;;;
1680166925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48585;;;;
1680167525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48587;;;;
1680168125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48589;;;;
1680168725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48591;;;;
1680169325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48593;;;;
1680169925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48595;;;;
1680170525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;48597;;;;
1680171125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49109;;;;
1680171725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49109;;;;
1680172325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49109;;;;
1680172925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49109;;;;
1680173525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49126;;;;
1680174125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49143;;;;
1680174725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49160;;;;
1680175325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49177;;;;
1680175925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49194;;;;
1680176525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49276;;;;
1680177125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49358;;;;
1680177725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49440;;;;
1680178325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49522;;;;
1680178925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;49604;;;;
1680179525;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;50006;;;;
1680180125;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;50006;;;;
1680180725;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;50006;;;;
1680181325;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;50081;;;;
1680181925;8192;564;4096;1197;2048;775;1024;2336;512;1408;256;2336;192;;;;;;;;32;50088;;;;
